x,y,z,pitch,roll,yaw,outputs
2.148797778204171,2.120410503675236,0.19076879831500634,2.018097310174286,0.049243620507513665,5.453927463765255,1
2.148266902247476,2.049081092557547,0.24280295629590576,2.32031550095392,0.004242357941123017,5.071272993858507,1
1.8459602276228002,1.887190030160389,0.205547275338167,2.024170473426188,0.006968263114563645,8.500299762796395,1
1.9605756971816812,2.107732565170946,0.2740437683652301,2.5790910764123836,-0.040329543479679784,6.601551879069782,0
2.156713122403996,2.0844071631094545,0.212143680712752,2.1918911483468984,-0.08907446319798819,5.207935591809409,1
2.118610530864053,2.163511950456337,0.14191794629432813,1.703925471756164,-0.0722356935058816,5.69297103929893,1
1.897248970745953,1.8499561442875296,0.20397692039232201,2.100246166400164,0.03809730473737812,8.86862692125616,1
1.9035133646671856,1.8551486945150093,0.22237044733662775,2.1357390625129797,0.0590094608636524,8.745077299483581,1
2.0602260248045177,1.8822967199135696,0.26502419047578823,2.5094915899875683,-0.008880352462459834,3.5995299625626327,1
2.1370886194984253,1.9523652253072108,0.2572563320892318,2.423166956084131,-0.029158715083429237,4.374428421686075,1
1.9025769397245276,2.0700959901772635,0.2733656329507624,2.562326979795468,-0.056254502760623784,7.2099276186147865,0
1.817957082027717,1.9362666141620848,0.1830902208210688,1.9830905515105874,-0.04527491931124121,8.180966019916955,1
2.2046508308577417,1.9883482137971333,0.1580526486361954,1.8901509631517295,-0.029299842557774926,4.627806961879187,1
2.09362269360933,1.8203274268677765,0.15306636840499857,1.8487981427694864,-0.020978095994974313,3.5825387530998642,1
1.7988198333051695,1.9334190878282842,0.13212867332139963,1.718819186586903,-0.04132959195622254,8.171930977728433,1
1.9236676326125954,2.179031651664424,0.18625695056720643,1.943168847141886,0.054773253895637565,6.682148064434343,1
1.8253828347341428,1.9923260872748774,0.22602723084161452,2.281726793465566,-0.06290564550742428,7.843495160767903,1
2.1097986508274835,1.836624579995345,0.17939828417866935,1.9077972478858118,0.030813072822737528,3.7549441080932646,1
2.1641570391723532,1.9736978183844998,0.2206839420314022,2.201171870288997,-0.00037020016596032377,4.624082851441635,1
1.9274774703334923,2.189514835163952,0.15060745176616724,1.8209116401775987,0.054122255062633545,6.655709265534004,1
1.8653703299928706,2.148816334231988,0.16178506109676913,1.9688615559503968,-0.01227019178589648,6.992110528953637,1
2.068562444765287,1.9451739700568191,0.28785488194900993,2.7239589437820415,-0.007215186640431088,4.071405247154983,1
1.994873076712522,2.1079939880774177,0.2818045603878903,2.6415766868798483,0.030954917533604034,6.247778596751698,1
1.8126756775323574,2.048337574687544,0.18953226039998636,2.024355824537313,-0.04040524244528329,7.578358766289885,1
1.9827295013848019,2.1703818786234104,0.22643919438816568,2.18929033347622,-0.07803426124353326,6.343116968168483,1
1.8975600688936183,1.8586828668583737,0.20802643094597947,2.1724430580237053,-0.013114023385908486,8.81731325584651,1
1.920329726153179,1.8229880544651265,0.1586586506594491,1.886341018209336,-0.013584018474182682,8.991481630393762,1
1.9267691284777795,2.1205198416689854,0.24623130658338743,2.3820200014522954,0.01025523716764176,6.878134314265001,1
1.9970189107674596,2.157972597472271,0.23123527599096494,2.2910799124970977,-0.008074241388027129,6.294313085776734,1
1.823541832968332,1.9077106250525497,0.16574984812031288,1.9214313638118372,-0.010115485484129924,8.366883023834292,1
1.9737001114545918,2.002821620628535,0.30677589043070036,3.0023627830524875,-0.08722577334990317,7.768819013251669,0
2.061263389351683,2.193245830859669,0.15586799174209795,1.7932267856719868,-0.03276396704197092,5.902150842973411,1
1.8375435641862283,1.8814632215283524,0.16427234962764864,1.8555031971711458,-0.05075714814052155,8.468747875333946,1
1.8192272314651898,1.9729608809803125,0.1887759239331473,2.0469571248258935,0.0002620893710946751,7.963629673044078,1
2.152047608760868,2.070995693480901,0.2233021745850323,2.17329971172952,0.04331756402419202,5.055939474153238,1
1.9658342370408817,1.932662154406462,0.29068393109884316,2.898031255163162,-0.002272091068779875,8.978428094052106,0
