x,y,z,pitch,roll,yaw,outputs
2.0269200476278986,-0.19516313369693436,0.10612559691775733,1.7794919772330415,-0.03491493321991151,3.313444815039927,1
1.8498947474551202,-0.09012666302484706,0.13609403323807423,2.0187986104650677,0.10573273168516661,8.471536221548874,1
2.150958906957703,-0.11178739123040608,0.10523691319538385,1.892193035348016,-0.09333569540540881,4.032259716100242,1
1.9582232628232852,-0.10585875047555733,0.21271448851964742,2.596227956765697,-0.04607140896792527,9.070820998228339,1
1.9347984885708218,0.06151020418399432,0.23179830578986632,2.629013654255367,0.02108881965360423,7.178950030590592,1
2.1909674136043265,0.013351695270849563,0.10000318198717792,1.8262239723293234,0.00868636780398648,4.8870945676521975,1
1.8364478952590362,-0.028238463963860073,0.1541341311394615,2.0761149728801396,0.051098967073048486,7.971205760009979,1
2.0684434176026145,0.023970163155715724,0.23855501519063915,2.7421892895801796,0.018793039220716744,5.023299741427474,1
1.9118222952688761,0.15211466358546472,0.1407015806940843,2.0261364399021544,0.05001491815041447,6.81374436938531,1
1.9780847380461297,0.1263490415937059,0.20422210809899852,2.4375677543544563,0.015543551001582596,6.475400127579459,1
1.9945179911791893,-0.19236169070442938,0.10321096497786555,1.7704344188335377,-0.023214181562843897,9.495445176332654,1
1.9829981443546478,-0.09143707508435188,0.22304290910192512,2.6319972825235265,0.04217474150046531,9.294632444902822,1
2.0070326920606756,0.08918970295814843,0.23152690336590814,2.6635549825616396,-0.06897526708408051,6.26820642660946,1
2.116555635075631,-0.16390918215227418,0.11046343496129651,1.8465664608225238,0.0466040044859468,3.75047110361459,1
1.907102714995441,-0.14762596963791,0.13445318509033685,1.9742833105186197,0.04552415110364809,8.863176735860813,1
2.1917749526777057,0.024869654907434927,0.12259412640972447,1.991039337394954,0.010062455172723216,4.911581110004394,1
1.9291339420694502,-0.03285382015766671,0.23066974125530168,2.7313701589009307,-0.07526101957405354,8.185375550129425,1
2.11548703500424,-0.08338393244983486,0.18465174816478902,2.3509320495581383,-0.04505148907335819,4.092668368078587,1
1.8552656807294456,0.12098366017721768,0.13890255642817528,2.0306753270923403,0.05959606635833051,7.075390348814965,1
2.1235281107244472,0.09607396989440097,0.17369114275926203,2.1891674878231795,0.014518561966462866,5.488129474146015,1
2.184366491764278,0.03810146279629759,0.1077945777778495,1.9084018180230466,-0.06985124002465092,4.928271431156295,1
2.1671803750867467,0.06008461400577309,0.13563396715171977,1.9740706678422728,0.10530425561338906,5.168754028188037,1
2.108098036192506,0.010784087947333263,0.21733326059238073,2.669027433773072,-0.09310120129027832,4.809428034802247,1
1.866888983337634,0.004357380405087628,0.20680914219495333,2.4155653808149555,-0.028817615055093587,7.816964165527049,1
1.943701551958878,0.1138473265376064,0.20293250630044338,2.4302057908443406,0.022352092121269804,6.755949881154496,1
2.0354736184203257,0.1544290282052381,0.17905496943909552,2.246373432470801,-0.11279101765149631,6.180118778284869,1
2.1623856805646575,0.061694354696937924,0.1505521405004643,2.1117487973740867,0.001690738883965361,5.108656503950887,1
1.9885853920237966,-0.15154618207253304,0.17449376042532605,2.194322338001801,-0.05589498685678201,9.3408860441054,1
1.8742123398675326,0.01723532825917337,0.204476543945887,2.4532339120990816,0.017696852671264907,7.783880459543546,1
2.130769338883627,-0.1540001243701792,0.08819368881725327,1.8157551495401316,-0.06147914024486905,3.871007687764354,1
1.9929076075652752,0.027260501341764658,0.245160858003225,2.980588496766581,0.07958012895505767,6.585727512794938,1
1.8638152533498646,-0.05636074743020984,0.1890827384395116,2.3870164005285015,0.006002537529351634,8.203429126942224,1
1.911127863878934,0.08693423514687901,0.2104170164120967,2.464153538273001,-0.010249050593832569,7.138954130620276,1
2.0683638184076854,-0.17265305739387612,0.10990404123251431,1.8417776668873362,0.032040204561401796,3.43805868039517,1
2.11772392552668,-0.04287597372609807,0.19744297073988898,2.56440408056259,0.07811843096509735,4.371009542624419,1
2.0606215301079804,-0.08335191943281868,0.2175737297862663,2.550222523540758,-0.05630916600445051,3.869948581353033,1
2.0795745039318048,0.09629519800321976,0.2059351241355229,2.4355935681556247,-0.042171247967119865,5.719111935861572,1
1.8444246212812903,0.024267585325244898,0.1654629783388051,2.1969942773391984,0.0673162417104992,7.708757835428422,1
