x,y,z,pitch,roll,yaw,outputs
1.824695911342285,-0.0788575535579897,0.10956324679989161,1.9115366400197578,-0.02830147536458611,8.375968528845746,1
2.082976614231358,0.03969299028022251,0.2290215797142079,2.6772826521010926,-0.10412436640404361,5.144668227459655,1
2.070496170944771,0.1382605805631132,0.17112551136750276,2.144653516286713,-0.0003629249621692636,5.859817430797128,1
1.7756909281292694,0.005007450097949035,0.09177752692307009,1.7638130588921603,0.04654199730691309,7.9024248164988355,1
2.121772492758248,-0.18248079700549003,0.0915823054524474,1.7637816747042394,0.027046467892190736,3.7627440289620715,1
2.023755061868643,-0.07422722345949799,0.2511830226079886,2.799411197668089,-0.04117471986419424,3.3938291552195916,1
1.761649679138634,-0.13014626339618837,0.0913069593108341,1.7517620750458103,0.044233990815007534,8.39917248686902,0
2.0173270088378614,0.01229216205404654,0.3211781210919869,3.1235426190759368,-0.06838690052053063,5.256242649796914,0
1.968469389815132,-0.23750953173128408,0.1796775539153405,2.095043120675722,-0.03518381403037365,9.26121611392556,0
1.7910757362268275,0.1793944828047949,0.10021420116240275,1.6351197624901106,-0.0212421970442091,7.242628940802353,0
